student_id_new,acct_id_new,person_detail_id_new,school_id_new,lea_id_new,race_id,grade,lep_enrolled,iep_enrolled,cum_gpa,absence_count_unexcused,absence_count_excused,core_gpa,num_f,academic_year_id,gender,city,state,zip,ethnicity
14653,5823,11222,41,15,5,9.0,N,N,0.0,0,0,,0,12,F,Warrensville,NC,28693,0
14654,8508,26112,17,19,5,6.0,N,N,3.86667,2,0,3.85,0,11,M,Marshall,NC,28753,0
14655,15508,3715,47,20,4,8.0,N,N,3.87917,0,2,3.79286,0,11,M,Cherokee,NC,28719,0
14656,5182,27728,30,2,5,6.0,N,N,3.47826,5,2,4.0,0,12,F,Jefferson,NC,28640,0
14657,1621,27610,12,17,2,12.0,N,N,0.0,2,1,,0,12,M,Forest City,NC,28043,0
14658,6783,25527,52,17,5,7.0,N,N,0.0,0,0,,0,12,M,Ellenboro,NC,28040,0
14659,8362,16456,55,10,5,6.0,N,N,3.84615,2,8,3.75,0,11,F,Glen Alpine,NC,28628,0
14660,3477,24970,65,5,9,8.0,N,N,3.14167,3,0,3.09444,0,12,M,Ennice,NC,28623,1
14661,7507,11137,17,19,5,8.0,N,N,3.54583,7,7,3.14167,0,12,F,Hot Springs,NC,28743,0
14662,2500,16207,57,21,5,8.0,N,N,3.20833,7,2,2.76923,0,11,M,Morganton,NC,28655,0
14663,12702,25547,36,10,5,6.0,N,N,4.0,0,0,4.0,0,12,F,Morganton,NC,28655,0
14664,4341,15642,10,17,4,6.0,N,N,0.0,0,0,,0,12,F,Union Mills,NC,28167,0
14665,8944,2952,13,23,5,9.0,N,N,,7,41,,0,12,F,Lenoir,NC,28645,0
14666,3503,7834,23,17,5,12.0,N,N,0.0,3,2,,0,12,F,Caroleen,NC,28019,0
14667,15413,25986,11,1,5,8.0,N,N,2.04444,2,3,2.04444,1,12,M,Wilkesboro,NC,28697,0
14668,13691,14792,12,17,5,12.0,N,N,0.0,0,1,,0,12,M,Ellenboro,NC,28040,0
14669,7281,27954,58,7,4,8.0,N,N,3.41786,8,0,4.0,0,12,F,Sylva,NC,28779,0
14670,15968,17666,1,22,5,6.0,N,N,3.76591,1,2,3.3,0,11,M,Vilas,NC,28692,0
14671,8841,26908,51,10,5,7.0,N,N,3.95833,0,3,3.91667,0,11,F,Hickory,NC,28602,0
14672,4314,21312,40,21,9,9.0,N,N,2.29375,12,14,1.875,2,12,M,Morganton,NC,28655,1
14673,6844,19000,9,5,7,7.0,N,N,2.94,0,0,2.68333,0,11,M,Sparta,NC,28675,0
14674,963,9996,47,20,5,8.0,N,N,2.35455,12,7,1.37273,4,11,M,Bryson City,NC,28713,0
14675,203,27602,15,1,5,8.0,N,Y,2.28333,7,2,2.28333,0,12,M,Traphill,NC,28685,0
14676,11462,8337,11,1,5,6.0,N,Y,2.66667,3,0,2.66667,0,12,F,Wilkesboro,NC,28697,0
14677,15222,13751,16,10,5,7.0,N,N,3.16667,2,9,2.91667,0,12,M,Morganton,NC,28655,0
14678,15601,26618,74,3,5,7.0,N,N,3.0875,0,0,3.0875,0,11,F,Bryson City,NC,28713,0
14679,16599,11128,17,19,5,8.0,N,N,3.53333,5,2,3.36667,0,12,M,Marshall,NC,28753,0
14680,10059,16275,58,7,5,8.0,N,N,3.6,2,2,4.0,0,12,F,Hayesville,NC,28904,0
14681,7940,22533,51,10,1,7.0,N,N,3.70833,0,1,3.53846,0,12,M,Hickory,NC,28602,0
14682,620,15334,60,21,5,9.0,N,N,4.0,18,25,4.0,0,12,F,Hickory,NC,28601,0
14683,7037,16162,74,3,5,7.0,N,N,3.63125,6,1,3.63125,0,11,F,Bryson City,NC,28713,0
14684,1023,25231,45,14,7,9.0,N,N,2.3,7,4,2.3,0,12,M,Hays,NC,28635,2
14685,7376,20556,52,17,5,6.0,N,N,0.0,0,0,,0,12,M,Ellenboro,NC,28040,0
14686,12966,9038,11,1,5,7.0,N,N,3.38929,4,0,3.05,0,11,M,Wilkesboro,NC,28697,0
14687,13053,28623,51,10,5,7.0,N,N,2.20833,10,9,1.84615,1,12,M,Connelly Springs,NC,28612,0
14688,12472,8387,23,17,5,10.0,N,N,0.0,2,0,,0,12,M,Ellenboro,NC,28040,0
14689,1883,13421,12,17,5,10.0,N,N,0.0,0,1,,0,12,F,Bostic,NC,28018,0
14690,15289,21652,51,10,5,8.0,N,N,3.70833,2,9,3.58333,0,12,M,Hickory,NC,28601,0
14691,14756,2878,23,17,2,11.0,N,N,0.0,2,0,,0,12,M,Henrietta,NC,28076,0
14692,1120,19465,16,10,5,6.0,N,N,3.43243,4,12,3.91667,0,12,F,Morganton,NC,28655,0
14693,7614,18212,51,10,5,6.0,Y,N,3.25,0,3,2.84615,0,12,M,Connelly Springs,NC,28612,0
14694,1987,22140,7,9,5,8.0,N,N,2.19375,0,0,2.26667,3,12,F,Rutherfordton,NC,28139,0
14695,4120,10933,20,17,5,6.0,N,N,0.0,0,0,,0,12,F,Rutherfordton,NC,28139,0
14696,10415,19094,18,1,9,6.0,N,N,2.93214,0,1,2.425,0,11,M,North Wilkesboro,NC,28659,1
14697,8960,26083,8,1,5,8.0,N,N,3.63333,0,6,3.63333,0,12,M,Roaring River,NC,28669,0
14698,14316,28031,16,10,5,6.0,N,N,3.625,0,0,3.33333,0,11,M,Morganton,NC,28655,0
14699,6571,4468,30,2,5,6.0,N,N,3.46522,5,0,3.975,0,12,F,Jefferson,NC,28640,0
14700,6855,25996,32,21,5,8.0,N,N,3.5,0,0,3.33333,0,11,F,Hickory,NC,28602,0
14701,278,24743,17,19,5,7.0,N,N,2.60417,7,4,2.03333,0,12,M,Hot Springs,NC,28743,0
14702,441,23033,12,17,5,11.0,N,N,0.0,0,0,,0,12,F,Ellenboro,NC,28040,0
14703,11431,12880,35,17,5,10.0,N,N,0.0,1,0,,0,12,M,Union Mills,NC,28167,0
14704,1288,27573,16,10,5,6.0,N,N,3.21622,1,0,3.625,0,12,F,Morganton,NC,28655,0
14705,8895,15970,15,1,5,6.0,N,N,2.51071,4,2,1.41667,5,11,M,North Wilkesboro,NC,28659,0
14706,2999,25674,5,14,9,8.0,Y,N,3.18571,1,0,2.625,0,11,M,Roaring River,NC,28669,2
14707,1684,6301,20,17,5,7.0,N,N,0.0,3,2,,0,12,M,Mooresboro,NC,28114,0
14708,13478,24746,45,14,7,9.0,N,N,3.68333,43,1,3.68333,0,12,F,North Wilkesboro,NC,28659,2
14709,16300,20593,51,10,9,6.0,N,N,2.875,6,0,2.53846,0,11,M,Connelly Springs,NC,28612,1
14710,17089,22973,67,2,5,8.0,N,N,2.06875,6,6,1.61,4,12,F,Lansing,NC,28643,0
14711,13122,27208,52,17,5,7.0,N,N,0.0,0,0,,0,12,M,Forest City,NC,28043,0
14712,5990,9615,31,16,5,8.0,N,N,3.575,1,0,3.34167,0,11,M,Marshall,NC,28753,0
14713,2705,25944,69,2,5,6.0,N,N,3.5,1,3,3.5,0,11,M,West Jefferson,NC,28694,0
14714,4400,28059,12,17,5,9.0,N,N,0.0,0,2,,0,12,F,Ellenboro,NC,28040,0
14715,4489,25739,49,10,4,6.0,N,N,3.85714,11,8,3.69231,0,12,F,Morganton,NC,28655,0
14716,7302,26557,51,10,1,8.0,N,N,3.95833,3,0,3.91667,0,12,F,Hickory,NC,28601,0
14717,15504,12798,53,9,5,6.0,N,N,2.30769,0,0,2.30769,0,11,M,Mooresboro,NC,28114,0
14718,5750,9667,40,21,4,9.0,N,N,3.5625,8,0,3.28333,0,12,M,Morganton,NC,28655,0
14719,11861,18816,39,21,5,8.0,N,N,3.16667,13,9,3.0,0,11,F,Morganton,NC,28655,0
14720,11830,20841,53,9,5,7.0,N,N,2.07692,57,19,2.07692,2,11,M,Forest City,NC,28043,0
14721,3283,22629,69,2,5,6.0,N,N,2.45,5,2,2.99091,0,12,F,West Jefferson,NC,28626,0
14722,15421,17471,71,21,5,9.0,N,N,1.72222,1,0,0.63,5,12,M,Morganton,NC,28655,0
14723,5439,23404,15,1,5,6.0,N,N,3.24643,1,0,2.69167,0,11,M,Hays,NC,28635,0
14724,12131,5409,47,20,5,8.0,N,N,2.9875,3,5,2.71429,0,11,F,Bryson City,NC,28713,0
14725,16715,12832,45,14,7,9.0,N,N,3.125,26,11,3.125,0,12,F,Hays,NC,28635,2
14726,3350,19973,52,17,5,8.0,N,N,0.0,0,0,,0,12,F,Spindale,NC,28160,0
14727,15388,26066,3,12,5,8.0,N,N,,0,0,,0,11,M,Rutherfordton,NC,28139,0
14728,11813,10350,51,10,5,6.0,N,N,3.20833,6,2,2.75,0,12,M,Hildebran,NC,28637,0
14729,2089,23118,67,2,5,7.0,N,N,3.0,7,10,3.0,0,11,F,Warrensville,NC,28693,0
14730,16620,26796,23,17,5,9.0,N,N,0.0,6,1,,0,12,M,Mooresboro,NC,28114,0
14731,15609,13717,51,10,5,6.0,N,N,3.5,4,2,3.33333,0,12,F,Connelly Springs,NC,28612,0
14732,12686,22907,8,1,5,6.0,N,N,3.85,1,0,3.85,0,12,M,North Wilkesboro,NC,28659,0
14733,11792,22312,18,1,5,7.0,N,N,3.90357,0,2,3.775,0,11,F,Millers Creek,NC,28651,0
14734,7750,28272,32,21,5,8.0,N,N,3.70833,1,2,3.41667,0,11,M,Connelly Springs,NC,28612,0
14735,15787,11402,33,22,5,7.0,N,N,2.57778,5,15,1.56667,4,11,M,Zionville,NC,28698,0
14736,2340,25498,26,14,7,9.0,N,N,3.7875,8,1,3.7875,0,12,F,North Wilkesboro,NC,28659,2
14737,16054,21468,6,12,5,8.0,N,N,,0,0,,0,11,M,Union Mills,NC,28167,0
14738,8577,26922,67,2,5,8.0,N,N,3.84375,11,1,3.94,0,12,F,Lansing,NC,28643,0
14739,2305,24649,8,1,5,7.0,N,N,3.17143,9,13,2.475,1,11,M,Elkin,NC,28621,0
14740,3591,11279,1,22,5,6.0,N,N,3.87692,1,8,3.91429,0,12,M,Sugar Grove,NC,28679,0
14741,11088,25643,15,1,5,7.0,N,N,4.0,1,1,4.0,0,11,F,North Wilkesboro,NC,28659,0
14742,11976,781,35,17,9,11.0,N,N,0.0,0,0,,0,12,F,Union Mills,NC,28167,1
14743,12013,13773,49,10,5,6.0,N,N,2.70833,0,0,2.46154,0,11,F,Valdese,NC,28690,0
14744,15900,11821,73,21,9,8.0,N,N,2.44828,0,0,2.4,0,11,M,Valdese,NC,28690,1
14745,5148,7393,11,1,5,7.0,N,N,,5,0,,0,12,F,North Wilkesboro,NC,28659,0
14746,16319,14210,55,10,2,6.0,N,N,3.5,2,3,3.08333,0,11,F,Morganton,NC,28655,0
14747,6053,24988,18,1,7,6.0,N,Y,1.94286,0,0,0.63333,6,11,M,Wilkesboro,NC,28697,
14748,12963,8588,26,14,7,9.0,N,N,3.61667,5,7,3.61667,0,12,F,Millers Creek,NC,28651,2
14749,10487,29015,16,10,9,8.0,N,N,3.05556,6,0,2.83333,0,12,M,Drexel,NC,28619,1
14750,10391,23879,8,1,5,7.0,N,N,3.92143,2,2,3.9,0,11,M,Traphill,NC,28685,0
14751,926,4686,58,7,5,6.0,N,N,3.4129,5,7,3.67333,0,12,F,Hayesville,NC,28904,0
14752,9329,23860,7,9,5,7.0,N,N,2.56842,2,0,2.00909,0,12,F,Rutherfordton,NC,28139,0
14753,14454,25186,19,11,5,9.0,N,N,3.875,8,9,3.9,0,12,F,Robbinsville,NC,28771,0
14754,9077,5284,35,17,5,11.0,N,N,0.0,2,0,,0,12,M,Rutherfordton,NC,28139,0
14755,12408,15355,18,1,5,7.0,N,N,3.21667,1,4,3.21667,0,12,F,Millers Creek,NC,28651,0
14756,13357,17542,18,1,5,7.0,N,N,3.38333,3,1,3.38333,0,12,M,Millers Creek,NC,28651,0
14757,5239,21511,10,17,2,6.0,N,N,0.0,6,3,,0,12,F,Spindale,NC,28160,0
14758,14559,22876,15,1,5,6.0,N,N,2.83571,10,6,2.33333,2,11,F,Hays,NC,28635,0
14759,6665,22623,9,5,5,8.0,N,N,3.95862,5,10,3.9625,0,12,F,Sparta,NC,28675,0
14760,14108,19125,9,5,5,7.0,N,N,2.2,5,0,0.69091,5,12,F,Sparta,NC,28675,0
14761,681,20139,12,17,5,11.0,N,N,0.0,0,2,,0,12,M,Forest City,NC,28043,0
14762,14786,17663,18,1,5,8.0,N,Y,3.61667,3,3,3.61667,0,12,F,Wilkesboro,NC,28697,0
14763,14292,14016,11,1,5,6.0,N,N,3.91786,0,2,3.80833,0,11,F,Moravian Falls,NC,28654,0
14764,12141,27358,48,23,5,8.0,N,Y,3.175,2,1,2.88333,0,11,F,Vilas,NC,28692,0
14765,14770,5239,23,17,4,10.0,N,N,0.0,1,0,,0,12,M,Forest City,NC,28043,0
14766,17009,22155,17,19,5,8.0,N,N,2.72174,10,0,2.56154,1,12,F,Marshall,NC,28753,0
14767,14682,29385,36,10,5,7.0,N,Y,3.41667,1,3,3.07692,0,12,F,Morganton,NC,28655,0
14768,11731,29414,52,17,5,8.0,N,N,0.0,0,0,,0,12,M,Ellenboro,NC,28040,0
14769,17041,13872,70,6,5,8.0,N,N,2.0,3,0,2.0,2,11,F,Hayesville,NC,28904,0
14770,11851,605,30,2,5,6.0,N,N,2.51739,3,10,2.68333,0,12,F,Laurel Springs,NC,28644,0
14771,16564,19842,51,10,5,8.0,N,N,3.43478,5,0,3.23077,0,12,F,Connelly Springs,NC,28612,0
14772,11765,24338,51,10,5,7.0,N,Y,1.66667,8,1,1.38462,8,12,M,Connelly Springs,NC,28612,0
14773,9956,21900,51,10,5,6.0,N,Y,3.79167,2,0,3.75,0,12,F,Morganton,NC,28655,0
14774,16127,28527,46,14,5,8.0,N,Y,3.20714,0,0,2.59167,0,11,M,North Wilkesboro,NC,28659,2
14775,8548,22125,12,17,5,12.0,N,N,0.0,0,0,,0,12,M,Ellenboro,NC,28040,0
14776,4420,26420,39,21,9,8.0,N,N,3.04348,0,0,3.0,0,11,F,Nebo,NC,28761,1
14777,11488,12647,18,1,5,7.0,N,N,4.0,0,1,4.0,0,12,F,Millers Creek,NC,28651,0
14778,3985,26520,50,8,5,9.0,N,N,3.625,15,7,3.11111,0,12,M,Sparta,NC,28675,2
14779,3762,19193,58,7,5,6.0,N,N,3.11351,8,3,2.75238,1,11,M,Hayesville,NC,28904,0
14780,11209,19126,23,17,5,10.0,N,N,0.0,0,0,,0,12,F,Rutherfordton,NC,28139,0
14781,3104,22097,12,17,5,11.0,N,N,0.0,0,0,,0,12,F,Bostic,NC,28018,0
14782,4751,28791,51,10,5,6.0,N,N,3.25,9,10,2.92308,0,11,M,Connelly Springs,NC,28612,0
14783,13263,29353,11,1,9,8.0,Y,N,3.04444,0,2,3.04444,0,12,F,Wilkesboro,NC,28697,1
14784,16779,26991,57,21,5,8.0,N,N,3.45833,3,7,3.38462,0,11,F,Morganton,NC,28655,0
14785,1294,27329,18,1,5,6.0,N,N,2.95357,9,14,2.55,3,11,M,Millers Creek,NC,28651,0
14786,13948,11623,71,21,1,9.0,N,N,2.33125,12,59,0.9125,4,12,F,Morganton,NC,28655,0
14787,10974,14589,6,12,5,8.0,N,N,,0,0,,0,11,F,Spindale,NC,28160,0
14788,12909,23893,51,10,5,7.0,N,N,3.064,15,3,2.53077,0,11,M,Hickory,NC,28602,0
14789,4459,16202,38,13,5,6.0,N,N,3.09048,8,0,3.15,0,12,M,Robbinsville,NC,28771,0
14790,13474,26500,40,21,2,9.0,N,N,2.65,97,11,2.3875,0,12,M,Lenoir,NC,28645,0
14791,2317,4331,58,7,5,6.0,N,N,3.53548,6,4,3.84,0,12,F,Hayesville,NC,28904,0
14792,4798,7636,74,3,7,7.0,N,N,2.275,0,2,2.275,1,11,F,Bryson City,NC,28713,0
14793,2495,453,70,6,5,8.0,N,N,3.875,3,5,3.875,0,11,F,Hayesville,NC,28904,0
14794,17298,11386,23,17,5,12.0,N,N,0.0,2,0,,0,12,M,Forest City,NC,28043,0
14795,1730,22160,31,16,5,8.0,N,N,3.9875,0,0,3.975,0,11,F,Marshall,NC,28753,0
14796,13080,26657,8,1,5,7.0,N,N,3.86071,2,0,3.80833,0,11,F,Elkin,NC,28621,0
14797,10653,11258,31,16,5,8.0,N,N,2.46667,17,16,2.16667,2,11,M,Marshall,NC,28753,0
14798,2601,9316,75,4,5,6.0,N,N,3.14167,3,0,3.14167,0,12,M,Burnsville,NC,28714,0
14799,894,16238,28,14,9,8.0,N,N,3.43214,0,2,2.95,0,11,M,Millers Creek,NC,28651,2
14800,2863,28914,18,1,5,6.0,N,N,3.975,1,2,4.0,0,11,M,Wilkesboro,NC,28697,0
14801,16776,26132,9,5,5,8.0,N,N,4.0,1,1,4.0,0,12,F,Sparta,NC,28675,0
14802,13536,28892,16,10,5,7.0,N,Y,3.54286,0,0,3.375,0,11,F,Morganton,NC,28655,0
14803,1724,16559,8,1,5,6.0,N,Y,3.6,0,1,3.6,0,12,F,Roaring River,NC,28669,0
14804,16056,24398,25,4,5,6.0,N,N,1.63333,2,5,1.63333,0,12,F,Green Mountain,NC,28740,0
14805,8845,13213,16,10,5,8.0,N,N,2.36364,0,6,2.16667,0,12,F,Glen Alpine,NC,28628,0
14806,6991,17213,67,2,5,8.0,N,N,3.35,5,2,3.3,0,12,F,West Jefferson,NC,28694,0
14807,15999,12003,65,5,5,6.0,N,N,3.89,0,2,3.85333,0,12,F,Ennice,NC,28623,0
14808,1149,26249,51,10,5,8.0,N,N,3.95455,1,3,3.91667,0,12,F,Connelly Springs,NC,28612,0
14809,12243,12914,57,21,5,8.0,N,N,3.91667,1,0,3.83333,0,11,F,Morganton,NC,28655,0
14810,2120,12010,55,10,5,6.0,N,Y,2.44828,2,3,2.4375,0,12,F,Morganton,NC,28655,0
14811,3921,17581,26,14,7,9.0,N,N,1.68333,21,4,1.68333,2,12,M,North Wilkesboro,NC,28659,2
14812,8017,5029,25,4,5,6.0,N,Y,3.05357,3,6,2.75833,1,11,F,Burnsville,NC,28714,0
14813,893,10411,34,21,5,8.0,N,N,3.375,0,0,3.0,0,11,M,Morganton ,NC,28655,0
14814,13592,13057,6,12,5,8.0,N,N,,0,0,,0,11,F,Forest City,NC,28043,0
14815,11260,17583,15,1,5,6.0,N,N,1.66667,8,9,1.66667,2,12,M,North Wilkesboro,NC,28659,0
14816,5094,26865,13,23,5,9.0,N,N,,16,2,,0,12,F,Banner Elk,NC,28604,0
14817,10621,25199,6,12,5,8.0,N,N,,0,0,,0,11,F,Union Mills,NC,28167,0
14818,10057,25330,49,10,1,7.0,Y,N,2.33333,0,0,2.25,2,11,M,Drexel,NC,28619,0
14819,8085,19630,10,17,5,6.0,N,N,0.0,1,0,,0,12,M,Rutherford,NC,28139,0
14820,3268,23143,11,1,5,7.0,N,N,2.91429,4,2,2.30833,0,11,F,Wilkesboro,NC,28697,0
14821,16228,18349,11,1,9,6.0,Y,N,1.38333,6,3,1.38333,2,12,F,North Wilkesboro,NC,28659,1
14822,6217,24839,55,10,5,7.0,N,N,3.58333,0,0,3.33333,0,11,M,Morganton,NC,28655,0
14823,281,16998,17,19,5,6.0,N,N,3.82917,4,1,3.85,0,12,F,Mars Hill,NC,28754,0
14824,5309,13963,68,14,7,9.0,N,N,0.71667,27,8,0.71667,4,12,M,North Wilkesboro,NC,28659,2
14825,14258,15468,36,10,1,8.0,N,N,3.91667,7,2,3.91667,0,12,F,Morganton,NC,28655,0
14826,9205,12922,58,7,5,6.0,N,N,3.9,0,1,3.85714,0,11,M,Hayesville,NC,30546,0
14827,2185,7721,50,8,5,9.0,N,N,2.225,10,0,1.78,4,12,F,Sparta,NC,28675,2
14828,5771,10848,23,17,5,10.0,N,N,0.0,2,2,,0,12,F,Forest City,NC,28043,0
14829,2014,24487,51,10,1,8.0,N,N,3.75,4,0,3.58333,0,12,M,Hickory,NC,28601,0
14830,5781,14372,16,10,9,6.0,N,N,2.75,0,3,2.25,0,12,M,Morganton,NC,28655,1
14831,8393,6883,74,3,5,6.0,N,N,4.0,0,6,4.0,0,11,F,Bryson City,NC,28713,0
14832,6820,19054,13,23,5,9.0,N,N,,7,0,,0,12,F,Todd,NC,28684,0
14833,7551,25302,11,1,5,6.0,N,N,1.9,3,5,1.9,2,12,M,North Wilkesboro,NC,28659,0
14834,13009,16522,12,17,5,12.0,N,N,0.0,0,5,,0,12,F,Ellenboro,NC,28040,0
14835,2098,26807,74,3,9,8.0,N,N,,0,0,,0,12,M,Cherokee,NC,28719,1
14836,11292,12519,12,17,4,10.0,N,N,0.0,0,2,,0,12,M,"Forest City, NC 28043",NC,28018,0
14837,9624,19398,9,5,7,7.0,N,N,2.18065,10,15,2.01429,12,11,M,Sparta,NC,28675,0
14838,12717,7172,61,21,5,9.0,N,N,3.74706,13,8,3.95,0,12,F,Valdese,NC,28690,0
14839,11557,26227,51,10,5,7.0,N,N,3.20833,4,1,2.83333,0,11,M,Hickory,NC,28601,0
14840,2433,19389,44,23,5,8.0,N,N,3.90833,2,3,3.725,0,11,F,Boone,NC,28607,0
14841,15146,11543,16,10,5,8.0,N,N,2.5,7,0,1.83333,1,12,M,Morganton,NC,28655,0
14842,2662,24489,16,10,9,6.0,N,N,2.52778,0,1,1.75,0,12,M,Morganton,NC,28655,1
14843,10820,23460,15,1,5,6.0,N,Y,3.08929,3,1,2.6,0,11,F,North Wilkesboro,NC,28659,0
14844,7798,10048,36,10,1,7.0,N,N,3.66667,2,0,3.66667,0,12,F,Morganton,NC,28655,0
14845,16930,14388,58,7,5,6.0,N,N,1.83871,7,3,1.73333,5,12,F,Hayesville,NC,28904,0
14846,14903,13354,60,21,5,9.0,N,N,3.8125,24,3,3.75,0,12,M,Connelly Springs,NC,28612,0
14847,7304,2089,74,3,7,6.0,N,N,1.3375,11,2,1.3375,2,11,M,Cherokee,NC,28719,0
14848,7579,27259,75,4,5,6.0,N,N,3.94167,3,7,3.94167,0,12,F,Burnsville,NC,28714,0
14849,10256,19473,38,13,5,6.0,N,N,3.7619,0,1,3.91667,0,12,M,Robbinsville,NC,28771,0
14850,14049,10425,69,2,5,6.0,N,N,3.83333,3,3,3.83333,0,11,F,Fleetwood,NC,28626,0
14851,257,13099,23,17,5,12.0,N,N,0.0,7,0,,0,12,F,Rutherfordton,NC,28139,0
14852,5658,2901,23,17,5,10.0,N,N,0.0,0,0,,0,12,F,Mooresboro,NC,28114,0
14853,8305,16195,15,1,5,6.0,N,N,2.6,3,5,2.6,1,12,M,North Wilkesboro,NC,28659,0
14854,14879,17162,58,7,5,6.0,N,N,3.29355,2,1,3.42667,0,12,F,Hayesville,NC,28904,0
14855,3486,25853,49,10,5,8.0,N,N,3.40741,12,0,3.23077,0,12,F,Valdese,NC,28690,0
14856,5877,1689,74,3,5,6.0,N,N,2.84,0,2,2.22857,0,12,F,Bryson City,NC,28713,0
14857,8926,2855,56,5,5,6.0,N,N,4.0,3,3,4.0,0,12,F,Galax,VA,24333,0
14858,6085,24510,74,3,7,7.0,N,N,1.31875,0,0,1.31875,2,11,M,Bryson City,NC,28713,0
14859,5299,25341,19,11,5,9.0,N,N,3.21875,2,5,3.175,0,12,M,Robbinsville,NC,28771,0
14860,7065,21843,74,3,5,6.0,N,N,3.75,0,0,3.75,0,11,M,Bryson City,NC,28713,0
14861,3191,15244,19,11,5,9.0,N,N,3.23125,3,1,2.87,0,12,M,Robbinsville,NC,28771,0
14862,13187,24386,9,5,7,6.0,N,N,1.67778,0,16,1.67778,2,11,M,Sparta,NC,28675,0
14863,4887,12067,67,2,5,7.0,N,N,2.71429,2,10,2.71429,0,11,M,Jefferson,NC,28640,0
14864,15002,17861,74,3,2,8.0,N,N,3.82778,0,12,3.75556,0,12,F,Bryson City,NC,28713,0
14865,3510,1472,59,8,5,8.0,N,N,2.40625,20,0,2.18333,1,11,M,Galax,VA,24333,2
14866,778,15119,49,10,5,7.0,N,N,3.44,3,2,3.38462,0,11,M,Morganton,NC,28655,0
14867,9385,20796,51,10,5,6.0,N,N,3.0,0,0,2.5,0,11,F,Hickory,NC,28601,0
14868,9634,27152,36,10,9,6.0,N,Y,2.08333,3,0,2.41667,0,12,M,Morganton,NC,28655,1
14869,9236,17619,35,17,5,11.0,N,N,0.0,0,0,,0,12,M,Rutherfordton,NC,28139,0
14870,14228,25696,22,9,5,7.0,N,N,3.90952,1,6,3.85556,0,12,M,Bostic,NC,28018,0
14871,3058,6095,35,17,5,12.0,N,N,0.0,1,2,,0,12,F,Rutherfordton,NC,28139,0
14872,17252,17047,23,17,9,10.0,N,N,0.0,2,0,,0,12,M,Forest City,NC,28043,1
14873,15816,13178,9,5,5,8.0,N,N,2.72414,0,8,2.32778,2,12,M,Sparta,NC,28675,0
14874,7368,21069,12,17,5,11.0,N,N,0.0,0,0,,0,12,F,Forest City,NC,28043,0
14875,8389,12071,72,16,5,9.0,N,N,3.0125,34,16,2.60833,0,12,M,,,,0
14876,10673,15632,35,17,2,11.0,N,N,0.0,1,1,,0,12,F,Spindale,NC,28160,0
14877,12461,24753,74,3,5,7.0,N,N,2.4125,0,0,2.4125,1,11,M,Bryson City,NC,28713,0
14878,15302,15088,7,9,5,7.0,N,N,1.38421,7,8,0.83,9,12,M,Rutherfordton,NC,28139,0
14879,11802,27050,53,9,5,6.0,N,N,3.38696,2,0,3.26923,0,12,M,Forest City,NC,28043,0
14880,12704,26705,57,21,5,8.0,N,N,2.625,0,0,2.08333,1,11,M,Morganton,NC,28655,0
14881,11177,12548,28,14,5,8.0,N,N,3.84643,0,1,3.83333,0,11,M,Millers Creek,NC,28651,2
14882,6757,26136,12,17,5,11.0,N,N,0.0,2,1,,0,12,M,Ellenboro,NC,28040,0
14883,7952,28770,14,8,5,8.0,N,N,3.79,10,13,3.75833,0,11,F,Sparta,NC,28675,2
14884,847,12074,55,10,5,7.0,N,N,3.28,12,6,3.08333,0,11,F,MORGANTON,NC,28655,0
14885,9822,2978,51,10,5,6.0,N,N,0.0,0,0,,0,12,M,Connelly Springs,NC,28612,0
14886,1968,18223,52,17,5,6.0,N,N,0.0,0,0,,0,12,F,Forest City,NC,28043,0
14887,2953,5375,35,17,4,12.0,N,N,0.0,4,0,,0,12,M,Spindale,NC,28160,0
14888,9681,25519,62,12,5,9.0,N,N,3.33333,4,2,2.85,0,12,F,Caroleen,NC,28019,0
14889,473,25616,67,2,5,7.0,N,Y,4.0,2,5,4.0,0,11,F,Laurel Springs,NC,28644,0
14890,3202,17590,6,12,5,8.0,N,N,,0,0,,0,11,M,Rutherfordton,NC,28139,0
14891,4188,16790,73,21,9,8.0,N,N,3.45833,1,2,3.30769,0,11,F,Valdese,NC,28690,1
14892,6761,13233,8,1,5,6.0,N,N,3.81786,2,9,3.775,0,11,F,Hamptonville,NC,27020,0
14893,8523,28938,51,10,5,7.0,N,N,3.125,7,1,2.66667,0,11,F,Icard,NC,28666,0
14894,5953,905,11,1,4,6.0,N,N,1.075,4,21,1.075,3,12,M,North Wilkesboro,NC,28659,0
14895,8390,22441,56,5,7,6.0,N,N,3.63125,3,8,3.63125,0,11,M,Piney Creek,NC,28663,0
14896,6049,10801,39,21,1,8.0,N,N,3.65217,0,0,3.66667,0,11,M,Morganton,NC,28655,0
14897,4828,5092,17,19,5,7.0,N,N,2.17917,9,1,1.94167,5,12,F,Hot Springs,NC,28743,0
14898,12039,7541,18,1,9,6.0,N,N,3.25714,5,3,2.70833,0,11,M,Wilkesboro,NC,28697,1
14899,1701,26900,35,17,5,12.0,N,N,0.0,0,1,,0,12,M,Rutherfordton,NC,28139,0
14900,1417,27771,12,17,5,12.0,N,N,0.0,3,1,,0,12,F,Ellenboro,NC,28040,0
14901,8412,11581,7,9,2,7.0,N,N,0.16667,0,0,0.16667,20,11,M,Forest City,NC,28043,0
14902,5254,24499,53,9,5,8.0,N,N,2.68696,3,0,2.03333,3,12,M,Forest City,NC,28043,0
